../code_corpus/python/boto/both/distribution.py_4_both, 66:0.0290646342339 1414:0.00912501826779 1720:0.000586084627718 1836:0.00502997225435 2495:0.0282544831356 3104:0.0290646342339 3322:0.0262512697884 4704:0.00667024781241 5894:0.0417729831707 6146:0.0029349144456 6291:0.0290646342339 7017:0.0290646342339 7200:0.00555798652987 7498:0.00951634491054 9343:0.0290646342339 9531:0.0318779986793 9535:0.0203726104855 9591:0.0788753593654 9608:0.0479597723117 10117:0.0274189215324 10318:0.00966476056224 11061:0.0284998367625 11240:0.00750008743408
../code_corpus/python/boto/both/website.py_2_both, 1208:0.0141474486901 1401:0.0834454109031 1506:0.172854514914 1720:0.000643190309393 2485:0.0478448594311 3001:0.0771647960522 3723:0.0107430178009 4704:0.0109802540912 5218:0.0478448594311 6138:0.0111432244527 6146:0.00483132070276 6330:0.0432136287286 6551:0.0902715262759 7200:0.00914930090302 7293:0.045135763138 9043:0.0478448594311 11240:0.0154328722201
../code_corpus/python/boto/both/exception.py_29_both, 1414:0.021697265659 1720:0.000464526334561 1836:0.0119601562492 2495:0.0167957205306 3233:0.0602661300967 3636:0.0757987968597 3861:0.030174831449 4704:0.0158603670206 5322:0.130392204621 6146:0.00697857434844 7200:0.0132156568599 7498:0.022627753454 9535:0.0193766161951 9568:0.0390607409981 10318:0.00919226115697 10587:0.0335079082599 11240:0.00445838530803 11508:0.0651961023104
../code_corpus/python/boto/both/results.py_3_both, 1251:0.0289808000125 1720:0.000348394750921 1722:0.0726832312437 1839:0.0568490976448 2120:0.026307282433 2245:0.0134814311227 2413:0.0488970767328 3341:0.0184940471482 4309:0.0568490976448 4690:0.0518319310504 5353:0.0281111664848 6302:0.0488970767328 6349:0.0518319310504 6373:0.0211321843072 6895:0.0417975978616 7562:0.0568490976448 7921:0.0451995975725 7923:0.0427641303112 8212:0.0518319310504 9226:0.0216726024731 9429:0.0451995975725 10015:0.0120569482912 10985:0.0179415351256 10986:0.0332662085119 11240:0.00668757796205
../code_corpus/python/boto/both/zone.py_16_both, 193:0.0189409684051 243:0.0140183299337 253:0.0170471451333 318:0.00808017358818 341:0.016775284983 1426:0.00474580399068 1636:0.00793848791924 1718:0.0211066518271 1720:0.000200514964559 2245:0.00581932278676 2686:0.0138099580205 2699:0.0120759143803 2727:0.0211066518271 3341:0.00399152096723 3420:0.0173449342352 3530:0.0123794948105 3723:0.00502371336015 3925:0.0202078119954 4126:0.0189409684051 4284:0.0142874028223 4306:0.0173449342352 4396:0.0186551739557 5293:0.0211066518271 5338:0.0671011399321 5712:0.00940390027145 6138:0.00521086035558 6141:0.00446518485363 7694:0.0606234359862 7771:0.014609601561 8231:0.0245391788395 8385:0.0132571520476 9225:0.0223734954174 9522:0.015687028326 9535:0.0156825131075 9617:0.00819499461979 10024:0.00723821684941 10155:0.00618342345838 10318:0.00148795594268 11240:0.00433008645025 11393:0.00812886684489 11499:0.0162936534029 11533:0.011220773453 11573:0.0274215234585
../code_corpus/python/boto/both/server.py_24_both, 505:0.0780971663107 1026:0.0847139085948 1720:0.000480544484029 2354:0.0864777886792 6748:0.0427822118377 7691:0.214476956071 8655:0.172955577358 11158:0.202332731308 11240:0.0138363681973 11333:0.181572041952
../code_corpus/python/boto/both/bucket.py_5_both, 98:0.00367033301119 114:0.00652188500705 318:0.00644250934278 566:0.00120441476112 568:0.00421955234423 626:0.00252589053011 724:0.00594630184135 743:0.00283274748178 814:0.00282303519588 833:0.00291482817116 923:0.00354616320826 972:0.00570503925932 1024:0.00445844094195 1040:0.00378505180598 1251:0.00332475717161 1352:0.00399792685964 1363:0.00368561310648 1426:0.0113518179586 1570:0.00469732953967 1665:0.00381639103388 1686:0.00594630184135 1720:2.66458700513e-05 1733:0.00479513550993 1794:0.0043471816804 1843:0.0224384290934 1997:0.00706544920238 2008:0.00493450067871 2121:0.00334261573041 2245:0.00309325379487 2400:0.0112192145467 2420:0.00483677943789 2771:0.00223309332696 2970:0.00298219409172 2991:0.00594630184135 3065:0.00279456185859 3066:0.0032249904189 3181:0.0107414373513 3341:0.032886164145 3458:0.00192373258522 3545:0.00648161573634 3679:0.00453069440445 3723:0.00133517429648 3739:0.00652188500705 3816:0.00382796457115 3914:0.00378505180598 4047:0.00407684944118 4138:0.00594630184135 4171:0.00778891442756 4173:0.00891344696653 4194:0.00878394839916 4201:0.00431221655826 4284:0.00126574186889 4396:0.00619758408184 4406:0.00439197419958 4540:0.00224263815594 4554:0.0237852073654 4571:0.00395511123875 4679:0.00433043560805 4924:0.00369756138426 4985:0.00560960727336 5130:0.00395511123875 5250:0.00276703256471 5367:0.0310438703355 5619:0.00798748208013 5712:0.0199945260074 5715:0.0279561872805 5756:0.0160390904871 6129:0.0224384290934 6138:0.00553965269159 6139:0.00250588014067 6141:0.00356019518922 6146:0.0048036075821 6249:0.00211394739817 6380:0.0134432882367 6692:0.00560960727336 6739:0.00523729703071 6879:0.00427314454997 6913:0.0165238384034 7082:0.00594630184135 7083:0.0260875400282 7155:0.0112192145467 7178:0.0086608712161 7179:0.00391819889612 7395:0.00964991775168 7497:0.00652188500705 7554:0.00537071867564 7565:0.00320946864028 7616:0.00479513550993 7636:0.00518542228366 7662:0.0247304782438 7681:0.00384895956026 7767:0.00230750645513 7858:0.00223785202754 7970:0.0222548849365 7983:0.00412174637397 7985:0.00652188500705 8023:0.00537071867564 8146:0.00558912371718 8173:0.00228700193239 8269:0.00236665313628 8302:0.0201360964306 8364:0.00469732953967 8420:0.00560960727336 8444:0.00313593469798 8465:0.00679723672317 8617:0.00806851190449 8697:0.00560960727336 8759:0.00560960727336 8809:0.00403425595224 9294:0.00306838601282 9535:0.00250080610549 9617:0.00217801960258 9636:0.00384895956026 9641:0.00518542228366 9743:0.00537071867564 9906:0.00490601877375 10012:0.00449490406035 10015:0.0138320630492 10024:0.00384746517043 10101:0.00412174637397 10107:0.00445844094195 10155:0.00164339552718 10318:0.000395460566026 10324:0.00248634062789 10345:0.0068763365276 10457:0.00652188500705 10532:0.00231271268521 10786:0.0089168818839 10832:0.00290411330019 10983:0.0027491740059 10985:0.00205830230887 11137:0.00324080786817 11194:0.0100680482153 11240:0.000767217357023 11248:0.00718725407895 11393:0.0151231117401 11459:0.00494713026016 11586:0.00229719090659
../code_corpus/python/boto/both/types.py_14_both, 1720:0.000870986877302 2340:0.0733062347224 4284:0.0413739373395 5878:0.213184116168 6439:0.0744273606655 7777:0.0453812810652 10318:0.012926617252 11094:0.0733062347224
../code_corpus/python/boto/both/auth.py_8_both, 1208:0.0967983331425 1441:0.179523466247 1720:0.000733462633518 4996:0.203560484628 5802:0.174218000317 6249:0.0581891836443 9989:0.165483870311
../code_corpus/python/boto/both/cmdshell.py_9_both, 678:0.0723236247215 1636:0.0256616237389 1720:0.000324088140392 2340:0.0272767385014 2420:0.029414367977 2899:0.0723236247215 3082:0.0507092311002 3380:0.0653229271479 3861:0.0315783119815 6146:0.00730315920185 6179:0.068228479162 6373:0.0294867688008 6409:0.0337652201481 6499:0.048575036371 7777:0.0168860580708 8226:0.0443208344272 8632:0.0696340468048 9467:0.0311410197996 10318:0.00961980818753 11094:0.0272767385014 11168:0.068228479162 11240:0.00466575206655
../code_corpus/python/boto/both/key.py_25_both, 233:0.0111463724895 318:0.00445692114586 566:0.00249963857169 743:0.0176372253925 757:0.0185060683543 933:0.010447597652 1426:0.00785317565124 1600:0.0159762369049 1720:0.000110601508229 1794:0.0135331905884 1802:0.00609478014006 1905:0.010447597652 1918:0.016416850618 1997:0.00733180542231 2245:0.00962959365905 2486:0.0199036180293 2771:0.0139036644048 3065:0.00579982480969 3341:0.0110083613977 3545:0.00672596236132 3723:0.00554203299254 3767:0.00875724553981 3893:0.0110627977729 4087:0.00693725407542 4173:0.00924946976884 4284:0.00788074996942 4396:0.0154349355943 4614:0.00697513232108 4897:0.00974882281448 4924:0.0076739071586 5009:0.00925303417714 5674:0.016577194952 5756:0.0151306715815 6138:0.0114969776099 6146:0.00872321793555 6242:0.00940298878385 6380:0.00797147363694 6739:0.00543473481559 6913:0.015587964439 7033:0.0203638715768 7200:0.00235993872498 7395:0.0150205565004 7767:0.00957798314311 7970:0.0395894721829 8173:0.00474643655016 8203:0.00898737231353 8360:0.0152347949592 9082:0.00974882281448 9171:0.00798811845244 9193:0.0101819357884 9383:0.0125272773491 9409:0.0376119551354 9448:0.00875724553981 9535:0.00173005501742 10015:0.0028707019741 10188:0.00626363867453 10318:0.000820737603301 10324:0.0206405737839 10345:0.0356778174994 11052:0.00995180901467 11272:0.0188059775677 11393:0.00896755945587 11586:0.00476758271486
../code_corpus/python/boto/both/sdbmanager.py_16_both, 549:0.100319866549 1720:0.000224770807046 2420:0.0408005749358 2495:0.0243808846412 3458:0.0324552303893 4284:0.0427085804795 4704:0.023023113417 5117:0.0457974123547 6146:0.0101301885703 10318:0.0133436049053 10671:0.0491759720489
../code_corpus/python/boto/both/property.py_67_both, 566:0.00333285142892 714:0.0143490785945 799:0.0334907279845 1311:0.00962900133154 1720:0.000331804524687 1795:0.0230740416647 1997:0.00977574056308 2340:0.00620581881248 2495:0.00399898107871 2771:0.0185382192064 3341:0.00587112607879 3723:0.0110840659851 4041:0.00856377867296 4218:0.0233526547728 4284:0.0245178887938 4540:0.012411637625 4704:0.00755255572411 4827:0.0155228815025 5085:0.0994631697121 6138:0.00383232586998 6141:0.0164195950967 6146:0.00996939192634 6395:0.0176781287745 7200:0.00314658496665 7564:0.0110235978971 7777:0.00768360314332 8681:0.0150706256553 8766:0.0360946651713 9535:0.00461348004645 9830:0.0169816495736 10064:0.014861829986 10118:0.0139051412241 10161:0.0191991862598 10318:0.0010943168044 10536:0.0146628570733 11061:0.00537827607334 11094:0.0186174564374 11240:0.00424608124575
../code_corpus/python/boto/both/storage_uri.py_38_both, 955:0.0256890633462 1279:0.0906453929529 1720:0.000587653796734 2042:0.0410957332372 2173:0.021538512871 3723:0.00841320671157 4041:0.0390013052817 4173:0.0280827274909 4209:0.022800384564 4704:0.00859899416781 5274:0.0184353285109 5367:0.0366775847563 5877:0.0317204169675 6146:0.00378356440578 7395:0.0456045811819 7490:0.0704294407514 7686:0.0212950985807 7869:0.0246893737671 8664:0.0242530825303 10146:0.0259719681155 10261:0.0309138291406 10286:0.0980232236513 11240:0.00483439370751 11586:0.0144750704114
../code_corpus/python/boto/both/xmlmanager.py_13_both, 1720:0.00049770678703 4284:0.0945689996331 6586:0.209558900283 8279:0.193712561025 8676:0.200634704811 10318:0.0147732768594
../code_corpus/python/boto/both/networkacl.py_3_both, 1414:0.0751059195887 1466:0.0980173301178 1720:0.000535991924494 1836:0.0414005408627 7498:0.0783268388791 9535:0.0335364511069
../code_corpus/python/boto/both/zone.py_22_both, 250:0.0942398746371 1720:0.000633445001675 1997:0.0279941661579 2008:0.0391021796207 2245:0.0245116929503 3530:0.0521439326866 3816:0.0303337192532 6145:0.0272848741964 6309:0.0465419574332 8173:0.0362455154739 9206:0.0610001772732 9522:0.066075664767 11335:0.0482243007014
../code_corpus/python/boto/both/multipart.py_4_both, 956:0.0140059759817 1013:0.0155013558176 1720:0.000516140371735 1836:0.00664453124957 1945:0.0272447639016 2495:0.0373238234013 3278:0.0215825682346 4284:0.0490357775875 4704:0.00881131501146 4791:0.0325036371396 6146:0.00387698574913 6896:0.0334811833871 7869:0.0252989879342 9072:0.0362200568391 9524:0.0252989879342 9535:0.0322943603252 10358:0.0232032955759 11061:0.0376479325134 11240:0.00990752290674
../code_corpus/python/boto/both/condition.py_10_both, 814:0.316381587309 1208:0.0656845832038 1720:0.00099541357406 11240:0.0143305242044
../code_corpus/python/boto/both/object.py_2_both, 1292:0.179523466247 1720:0.00110019395028 5369:0.113456492294 5802:0.0871090001587 6439:0.0626756721394 7777:0.0382158156339 9535:0.0229459928626 9591:0.111048203317 10318:0.0108855724227 11167:0.179523466247
../code_corpus/python/boto/both/resumable_upload_handler.py_16_both, 31:0.0138094974036 216:0.00621815625626 522:0.0118778324047 681:0.0067006923199 734:0.0138094974036 743:0.00599808474888 1148:0.00929960528899 1209:0.0109796593294 1365:0.00501117243027 1368:0.00667011281427 1426:0.00267071560609 1478:0.00845638285002 1720:0.000253890911602 1736:0.069047487018 1768:0.00959333268635 1802:0.00621815625626 1806:0.0257659394418 1875:0.00959333268635 1986:0.0414284922108 2164:0.00566035884203 2245:0.00982452470478 2251:0.0094403425613 2279:0.0125907524819 2340:0.00474858200631 2569:0.0134636261675 2857:0.0140797408968 3076:0.0059775198682 3080:0.00766166768749 3201:0.0138094974036 3222:0.0123437662633 3242:0.00872742248415 3337:0.0109796593294 3341:0.00224624054431 3564:0.0101532626384 3723:0.00282710994761 3914:0.008014502407 4111:0.0138094974036 4201:0.00456536287443 4293:0.0125907524819 4396:0.00524912789442 4535:0.0138094974036 4704:0.00288954055032 4946:0.0138094974036 5678:0.00782924940878 5830:0.0076091779014 5861:0.0103880478489 6001:0.00994616740586 6007:0.010659087483 6091:0.0138094974036 6141:0.0075383890039 6146:0.00762840110963 6150:0.00822159763958 6292:0.0203065252769 6313:0.0138094974036 6357:0.0138094974036 6373:0.00513332412321 6390:0.0103880478489 6486:0.0113720075602 6646:0.00976091440764 6659:0.0138094974036 6694:0.0138094974036 6956:0.00837458776464 7032:0.0109796593294 7548:0.00872742248415 7564:0.00421753036955 7777:0.00293967812568 7815:0.0118778324047 8225:0.0138094974036 8245:0.0248892877247 8344:0.0138094974036 8559:0.00882792282312 8660:0.0138094974036 8838:0.00711632933163 8928:0.0219593186587 9277:0.0109796593294 9331:0.0125907524819 9347:0.0138094974036 9426:0.0138094974036 9467:0.0108426222784 9660:0.0189435729956 9909:0.00916930292716 10060:0.0109796593294 10150:0.00741361239705 10315:0.010659087483 10445:0.0276189948072 10705:0.0125907524819 10741:0.00994616740586 10983:0.00582112552667 11065:0.0125907524819 11071:0.0138094974036 11085:0.00829642924158 11147:0.0138094974036 11172:0.0138094974036 11240:0.00243676929791 11340:0.0138094974036 11414:0.00976091440764 11566:0.00976091440764
../code_corpus/python/boto/both/wrapper.py_3_both, 1208:0.0540931861679 1720:0.000819752355108 2572:0.236824217649 3025:0.209114988601 3553:0.101220575215 7681:0.118412108824 11240:0.0118016081683
../code_corpus/python/boto/both/emrobject.py_24_both, 1414:0.0238140720647 1636:0.0538268205256 1720:0.000509845976958 1836:0.0131270007613 2495:0.0184343274116 4704:0.0174077199007 6146:0.00765941087024 7200:0.0145049892365 7498:0.0248353391568 8830:0.0661457525452 9535:0.0212670177751 10318:0.0100890671235 10982:0.0490977036589 11240:0.00489334972833
../code_corpus/python/boto/both/server.py_10_both, 1636:0.0469553115223 1720:0.000593012341993 2053:0.0522702840266 3294:0.039460496977 3341:0.0118047109456 5250:0.0923717892346 5353:0.0358865955125 5502:0.124843600169 6146:0.00668161373787 7200:0.0126532884829 10011:0.0488723937528 10015:0.0153918488824 10318:0.00440055055387 10411:0.0496120130349 11240:0.00426866678429 11533:0.0331848406376
../code_corpus/python/boto/both/record.py_2_both, 244:0.0487277979813 566:0.0179973977162 1720:0.000398165429624 2104:0.0487277979813 2340:0.0670228431748 2491:0.0487277979813 2762:0.0487277979813 4704:0.0101959502275 5006:0.0358265124528 6141:0.0177331627044 6146:0.00448622636685 6439:0.0510359044563 6936:0.146183393944 7777:0.0103728642435 8643:0.0272256554338 9241:0.0444273694718 10318:0.00295465537188 10353:0.0445625002848 10559:0.0419117800567 10581:0.0487277979813 11240:0.00573220968176 11573:0.0272256554338
